 Energy [J/mol],Critical Geometry,  1,  2,  3,  4,  5,  6,  7,  8,  9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46,
 433000.00,  6,0.36881103900000000000E+09,0.26166473100000000000E+09,0.19924124100000000000E+09,0.16011720300000000000E+09,0.13938524400000000000E+09,0.13268608800000000000E+09,0.13926233400000000000E+09,0.16015295400000000000E+09,0.19953051300000000000E+09,0.26589778200000000000E+09,0.37192254900000000000E+09,0.53876175600000000000E+09,0.80439199200000000000E+09,0.12105842970000000000E+10,0.18362349060000000000E+10,0.27691209900000000000E+10,0.41498520480000000000E+10,0.61394961270000000000E+10,0.90753349950000000000E+10,0.13077545358000000000E+11,0.18590732058000000000E+11,0.26651602134000000000E+11,0.36712525899000000000E+11,0.50051327733000000000E+11,0.68416179924000000000E+11,0.92774474748000000000E+11,0.12301573534200000000E+12,0.16300969997700000000E+12,0.21141695687700000000E+12,0.27007286476800000000E+12,0.35646068086500000000E+12,0.44964237934200000000E+12,0.56790074492400000000E+12,0.72212925306900000000E+12,0.90868821069600000000E+12,0.11503940788950000000E+13,0.14255371575720000000E+13,0.17739792379770000000E+13,0.22154432490570000000E+13,0.26911246958490000000E+13,0.34404866522940000000E+13,0.40846344051900000000E+13,0.50246617024800000000E+13,0.61302527482290000000E+13,0.74749784107830000000E+13,0.87083436952620000000E+13,
 434000.00,  6,0.38347410000000000000E+09,0.27283434300000000000E+09,0.20829919800000000000E+09,0.16784446800000000000E+09,0.14647149000000000000E+09,0.13972383300000000000E+09,0.14692340100000000000E+09,0.16916822400000000000E+09,0.21092146500000000000E+09,0.28117070100000000000E+09,0.39329042700000000000E+09,0.56957355900000000000E+09,0.85005249600000000000E+09,0.12786784260000000000E+10,0.19384722600000000000E+10,0.29217339000000000000E+10,0.43762406400000000000E+10,0.64712042070000000000E+10,0.95613333240000000000E+10,0.13772194836000000000E+11,0.19571054058000000000E+11,0.28048016202000000000E+11,0.38625048390000000000E+11,0.52645775559000000000E+11,0.71947530951000000000E+11,0.97545572382000000000E+11,0.12932206170000000000E+12,0.17134393347000000000E+12,0.22220076117000000000E+12,0.28382064896400000000E+12,0.37457612087100000000E+12,0.47245872440700000000E+12,0.59668022990100000000E+12,0.75868355014200000000E+12,0.95463850577400000000E+12,0.12085160561580000000E+13,0.14974992034290000000E+13,0.18634617434070000000E+13,0.23271133762440000000E+13,0.28266775865670000000E+13,0.36136776775500000000E+13,0.42901075693110000000E+13,0.52772571078150000000E+13,0.64382171734200000000E+13,0.78502473305970000000E+13,0.91451951871390000000E+13,
 435000.00,  6,0.39868209600000000000E+09,0.28440364200000000000E+09,0.21771206400000000000E+09,0.17587232700000000000E+09,0.15388607400000000000E+09,0.14711409000000000000E+09,0.15494585400000000000E+09,0.17861163900000000000E+09,0.22286852100000000000E+09,0.29719566600000000000E+09,0.41570497800000000000E+09,0.60189384000000000000E+09,0.89794226100000000000E+09,0.13500534870000000000E+10,0.20456144880000000000E+10,0.30815687670000000000E+10,0.46132167300000000000E+10,0.68182970490000000000E+10,0.10069664247000000000E+11,0.14498497770000000000E+11,0.20595739020000000000E+11,0.29507183373000000000E+11,0.40623127053000000000E+11,0.55355714925000000000E+11,0.75635438259000000000E+11,0.10252743154500000000E+12,0.13590611901300000000E+12,0.18004424552400000000E+12,0.23345714783400000000E+12,0.29816973550200000000E+12,0.39348201186600000000E+12,0.49626994141500000000E+12,0.62671297393500000000E+12,0.79682792210400000000E+12,0.10025856250680000000E+13,0.12691615572810000000E+13,0.15725831013210000000E+13,0.19568230224720000000E+13,0.24436227298740000000E+13,0.29680981174530000000E+13,0.37943612463240000000E+13,0.45044640029370000000E+13,0.55407660731220000000E+13,0.67594787087100000000E+13,0.82417085310090000000E+13,0.96008821401330000000E+13,
 436000.00,  6,0.41437046100000000000E+09,0.29639333400000000000E+09,0.22748820300000000000E+09,0.18426616200000000000E+09,0.16160426100000000000E+09,0.15481366200000000000E+09,0.16333489500000000000E+09,0.18851211600000000000E+09,0.23539672200000000000E+09,0.31400113500000000000E+09,0.43921628400000000000E+09,0.63578390100000000000E+09,0.94814293800000000000E+09,0.14248464150000000000E+10,0.21578432010000000000E+10,0.32488811520000000000E+10,0.48611966310000000000E+10,0.71813732400000000000E+10,0.10601185686000000000E+11,0.15257690094000000000E+11,0.21666492435000000000E+11,0.31031621109000000000E+11,0.42709961373000000000E+11,0.58185488430000000000E+11,0.79485739359000000000E+11,0.10772789624100000000E+12,0.14277820015200000000E+12,0.18912417954600000000E+12,0.24520356672300000000E+12,0.31314230295600000000E+12,0.41320846006800000000E+12,0.52111256090100000000E+12,0.65804495541300000000E+12,0.83662065308100000000E+12,0.10526026292910000000E+13,0.13324229002200000000E+13,0.16509029590050000000E+13,0.20542050701880000000E+13,0.25651427742930000000E+13,0.31156009460280000000E+13,0.39828109280730000000E+13,0.47280273283530000000E+13,0.58155858802410000000E+13,0.70945335372810000000E+13,0.86499509528280000000E+13,0.10076088824916000000E+14,
 437000.00,  6,0.43062043800000000000E+09,0.30884100600000000000E+09,0.23763965100000000000E+09,0.19298425500000000000E+09,0.16965833400000000000E+09,0.16287880200000000000E+09,0.17212551000000000000E+09,0.19888714800000000000E+09,0.24852147000000000000E+09,0.33162377700000000000E+09,0.46386611400000000000E+09,0.67131065400000000000E+09,0.10007454090000000000E+10,0.15031856790000000000E+10,0.22753308300000000000E+10,0.34239866430000000000E+10,0.51206311830000000000E+10,0.75610497780000000000E+10,0.11156795292000000000E+11,0.16051019880000000000E+11,0.22785062379000000000E+11,0.32623593708000000000E+11,0.44888887158000000000E+11,0.61139523129000000000E+11,0.83504473263000000000E+11,0.11315504242200000000E+12,0.14994892285800000000E+12,0.19859768801400000000E+12,0.25745802017400000000E+12,0.32876111456400000000E+12,0.43378458204000000000E+12,0.54702421336800000000E+12,0.69072353767800000000E+12,0.87812177318400000000E+12,0.11047647748080000000E+13,0.13983952035960000000E+13,0.17325763031760000000E+13,0.21557537729730000000E+13,0.26918600439900000000E+13,0.32694058439400000000E+13,0.41793074606610000000E+13,0.49611307368210000000E+13,0.61021256303640000000E+13,0.74438549469870000000E+13,0.90755804078160000000E+13,0.10571519759721000000E+14,
 438000.00,  6,0.44741983800000000000E+09,0.32170065600000000000E+09,0.24819313200000000000E+09,0.20205098400000000000E+09,0.17805726900000000000E+09,0.17129048700000000000E+09,0.18131402700000000000E+09,0.20974963800000000000E+09,0.26228060700000000000E+09,0.35009546700000000000E+09,0.48970444800000000000E+09,0.70854208200000000000E+09,0.10558610070000000000E+10,0.15852254520000000000E+10,0.23982983070000000000E+10,0.36072043980000000000E+10,0.53919481740000000000E+10,0.79579625310000000000E+10,0.11737416012000000000E+11,0.16879770033000000000E+11,0.23953242063000000000E+11,0.34285863585000000000E+11,0.47163344511000000000E+11,0.64222449924000000000E+11,0.87697827189000000000E+11,0.11881719660300000000E+12,0.15742922209200000000E+12,0.20847914701200000000E+12,0.27023895300000000000E+12,0.34504971697500000000E+12,0.45524226022800000000E+12,0.57404370201300000000E+12,0.72479749575300000000E+12,0.92139307278900000000E+12,0.11591496674520000000E+13,0.14671762783200000000E+13,0.18177240872700000000E+13,0.22616190632280000000E+13,0.28239622158030000000E+13,0.34297402732800000000E+13,0.43841404811460000000E+13,0.52041171363270000000E+13,0.64008063057450000000E+13,0.78079680386730000000E+13,0.95192209289640000000E+13,0.11087899886343000000E+14,
 439000.00,  6,0.46475606400000000000E+09,0.33507775200000000000E+09,0.25914635100000000000E+09,0.21150551700000000000E+09,0.18683156400000000000E+09,0.18008834400000000000E+09,0.19092762900000000000E+09,0.22112151600000000000E+09,0.27669259500000000000E+09,0.36944522400000000000E+09,0.51676866900000000000E+09,0.74754270000000000000E+09,0.11135723520000000000E+10,0.16711069530000000000E+10,0.25269640140000000000E+10,0.37988384790000000000E+10,0.56755948230000000000E+10,0.83727558840000000000E+10,0.12343986705000000000E+11,0.17745285882000000000E+11,0.25172863050000000000E+11,0.36020777097000000000E+11,0.49536843099000000000E+11,0.67438993812000000000E+11,0.92072199648000000000E+11,0.12472293744300000000E+12,0.16523036910900000000E+12,0.21878336607300000000E+12,0.28356550723500000000E+12,0.36203226919500000000E+12,0.47761206382800000000E+12,0.60221084870700000000E+12,0.76031699165700000000E+12,0.96649812110100000000E+12,0.12158369979360000000E+13,0.15388668683130000000E+13,0.19064707779090000000E+13,0.23719556736270000000E+13,0.29616362862810000000E+13,0.35968370234970000000E+13,0.45976082112120000000E+13,0.54573394130580000000E+13,0.67120611490380000000E+13,0.81874137104340000000E+13,0.99815141931210000000E+13,0.11625975277458000000E+14,
 440000.00,  6,0.48272611800000000000E+09,0.34886810100000000000E+09,0.27051409800000000000E+09,0.22133398200000000000E+09,0.19596010500000000000E+09,0.18928395000000000000E+09,0.20097906600000000000E+09,0.23302369200000000000E+09,0.29178206700000000000E+09,0.38971282800000000000E+09,0.54512808600000000000E+09,0.78838344900000000000E+09,0.11739923580000000000E+10,0.17609803260000000000E+10,0.26615772390000000000E+10,0.39992179890000000000E+10,0.59720603220000000000E+10,0.88061105850000000000E+10,0.12977481726000000000E+11,0.18648930759000000000E+11,0.26445840441000000000E+11,0.37831262460000000000E+11,0.52012998720000000000E+11,0.70794045999000000000E+11,0.96634192641000000000E+11,0.13088108931900000000E+12,0.17336392239600000000E+12,0.22952556604500000000E+12,0.29745724270500000000E+12,0.37973370374700000000E+12,0.50092776514200000000E+12,0.63156678362400000000E+12,0.79733366906100000000E+12,0.10135023770280000000E+13,0.12749088290340000000E+13,0.16135706189880000000E+13,0.19989444744450000000E+13,0.24869226245670000000E+13,0.31050855434130000000E+13,0.37709369408160000000E+13,0.48200166018990000000E+13,0.57211607028750000000E+13,0.70363359824040000000E+13,0.85827075700260000000E+13,0.10463120866374000000E+14,0.12186513605874000000E+14,
 441000.00,  6,0.50124880800000000000E+09,0.36322098000000000000E+09,0.28231233600000000000E+09,0.23154066300000000000E+09,0.20546390400000000000E+09,0.19884701100000000000E+09,0.21147588600000000000E+09,0.24547646400000000000E+09,0.30758650800000000000E+09,0.41093703900000000000E+09,0.57481579800000000000E+09,0.83114266500000000000E+09,0.12372278700000000000E+10,0.18550062210000000000E+10,0.28023590670000000000E+10,0.42086742240000000000E+10,0.62818397790000000000E+10,0.92587351770000000000E+10,0.13638912201000000000E+11,0.19592114457000000000E+11,0.27774155076000000000E+11,0.39719887371000000000E+11,0.54595575531000000000E+11,0.74292621927000000000E+11,0.10139056234200000000E+12,0.13730074920300000000E+12,0.18184186940100000000E+12,0.24072141688200000000E+12,0.31193432807400000000E+12,0.39817964088900000000E+12,0.52522207108200000000E+12,0.66215366973900000000E+12,0.83590066828200000000E+12,0.10624731830100000000E+13,0.13364497303740000000E+13,0.16913941231500000000E+13,0.20952770003010000000E+13,0.26066833974150000000E+13,0.32545145900700000000E+13,0.39522865606140000000E+13,0.50516815054380000000E+13,0.59959546925190000000E+13,0.73740895267200000000E+13,0.89944220990790000000E+13,0.10964720432892000000E+14,0.12770304897087000000E+14,
 442000.00,  6,0.52041833100000000000E+09,0.37801082700000000000E+09,0.29455514100000000000E+09,0.24217309200000000000E+09,0.21539023800000000000E+09,0.20886417600000000000E+09,0.22245888900000000000E+09,0.25850058900000000000E+09,0.32411448600000000000E+09,0.43314794700000000000E+09,0.60589142400000000000E+09,0.87589261500000000000E+09,0.13033833870000000000E+10,0.19533411060000000000E+10,0.29495157420000000000E+10,0.44275269540000000000E+10,0.66054023940000000000E+10,0.97313502900000000000E+10,0.14329309350000000000E+11,0.20576299656000000000E+11,0.29159832471000000000E+11,0.41689654404000000000E+11,0.57288438465000000000E+11,0.77939910693000000000E+11,0.10634828958000000000E+12,0.14399124045600000000E+12,0.19067642039100000000E+12,0.25238706431700000000E+12,0.32701759459800000000E+12,0.41739642411000000000E+12,0.55053072938400000000E+12,0.69401505488100000000E+12,0.87607269090000000000E+12,0.11134798213230000000E+13,0.14005465464900000000E+13,0.17724472216920000000E+13,0.21956040218010000000E+13,0.27314066554950000000E+13,0.34101272290860000000E+13,0.41411409548520000000E+13,0.52929274778730000000E+13,0.62821059721740000000E+13,0.77257940141910000000E+13,0.94231466756760000000E+13,0.11487012683208000000E+14,0.13378162182234000000E+14,
 443000.00,  6,0.54020128200000000000E+09,0.39339309000000000000E+09,0.30725944500000000000E+09,0.25322882100000000000E+09,0.22571207700000000000E+09,0.21927694800000000000E+09,0.23392022100000000000E+09,0.27211544700000000000E+09,0.34141210500000000000E+09,0.45639685800000000000E+09,0.63840984000000000000E+09,0.92271321600000000000E+09,0.13725790650000000000E+10,0.20561536890000000000E+10,0.31033114950000000000E+10,0.46561616370000000000E+10,0.69432671940000000000E+10,0.10224694965000000000E+11,0.15049739022000000000E+11,0.21602996721000000000E+11,0.30604962402000000000E+11,0.43743348465000000000E+11,0.60095551650000000000E+11,0.81741202068000000000E+11,0.11151454939200000000E+12,0.15096219631500000000E+12,0.19988024386800000000E+12,0.26453910737100000000E+12,0.34272836165400000000E+12,0.43741118076900000000E+12,0.57688805335800000000E+12,0.72719565136200000000E+12,0.91790602393200000000E+12,0.11665936574910000000E+13,0.14672887628490000000E+13,0.18568428549810000000E+13,0.23000651753130000000E+13,0.28612655769570000000E+13,0.35721449413740000000E+13,0.43377612825960000000E+13,0.55440882606030000000E+13,0.65800103535540000000E+13,0.80919352784670000000E+13,0.98694431212230000000E+13,0.12030717243846000000E+14,0.14010922154565000000E+14,
 444000.00,  6,0.56063688000000000000E+09,0.40925388600000000000E+09,0.32043611100000000000E+09,0.26469912900000000000E+09,0.23647042500000000000E+09,0.23017360800000000000E+09,0.24589548000000000000E+09,0.28634704800000000000E+09,0.35949706200000000000E+09,0.48071733000000000000E+09,0.67243265400000000000E+09,0.97167882600000000000E+09,0.14449292460000000000E+10,0.21636169110000000000E+10,0.32639671050000000000E+10,0.48949573050000000000E+10,0.72960082350000000000E+10,0.10739530428000000000E+11,0.15801303990000000000E+11,0.22673735499000000000E+11,0.32111684064000000000E+11,0.45884144457000000000E+11,0.63020967852000000000E+11,0.85701981867000000000E+11,0.11689673336100000000E+12,0.15822352929300000000E+12,0.20946633595800000000E+12,0.27719463543000000000E+12,0.35908867705200000000E+12,0.45825190588800000000E+12,0.60433191024900000000E+12,0.76174151993400000000E+12,0.96145860388800000000E+12,0.12218880910200000000E+13,0.15367685494050000000E+13,0.19446972832800000000E+13,0.24088041502260000000E+13,0.29964387234090000000E+13,0.37407909130320000000E+13,0.45424176696810000000E+13,0.58055081145420000000E+13,0.68900751384180000000E+13,0.84730133962740000000E+13,0.10333935635430000000E+14,0.12596575128078000000E+14,0.14669445761553000000E+14,
 445000.00,  6,0.58177413600000000000E+09,0.42571918500000000000E+09,0.33409610400000000000E+09,0.27662848800000000000E+09,0.24764610600000000000E+09,0.24150356400000000000E+09,0.25840246500000000000E+09,0.30121829100000000000E+09,0.37840357800000000000E+09,0.50614230900000000000E+09,0.70800219600000000000E+09,0.10228705860000000000E+10,0.15205459770000000000E+10,0.22758974910000000000E+10,0.34317887250000000000E+10,0.51442627470000000000E+10,0.76641566310000000000E+10,0.11276656257000000000E+11,0.16585156701000000000E+11,0.23790116319000000000E+11,0.33682194945000000000E+11,0.48114984009000000000E+11,0.66068891205000000000E+11,0.89827881408000000000E+11,0.12250244089500000000E+12,0.16578543602400000000E+12,0.21944809028100000000E+12,0.29037123380400000000E+12,0.37612116031200000000E+12,0.47994735709200000000E+12,0.63289903739700000000E+12,0.79770009804300000000E+12,0.10067900560920000000E+13,0.12794386939650000000E+13,0.16090805827110000000E+13,0.20361301991520000000E+13,0.25219688201220000000E+13,0.31371095308350000000E+13,0.39162871764360000000E+13,0.47553866653410000000E+13,0.60775405893360000000E+13,0.72127193814750000000E+13,0.88695427974210000000E+13,0.10817266232358000000E+14,0.13185348208329000000E+14,0.15354618757479000000E+14,
 446000.00,  6,0.60354307800000000000E+09,0.44271957600000000000E+09,0.34826273100000000000E+09,0.28903704300000000000E+09,0.25931699700000000000E+09,0.25333796100000000000E+09,0.27144586800000000000E+09,0.31675335000000000000E+09,0.39816694500000000000E+09,0.53272509000000000000E+09,0.74518910100000000000E+09,0.10763873850000000000E+10,0.15995749140000000000E+10,0.23931857100000000000E+10,0.36070541520000000000E+10,0.54044947860000000000E+10,0.80482587450000000000E+10,0.11836889319000000000E+11,0.17402456130000000000E+11,0.24953774547000000000E+11,0.35318777652000000000E+11,0.50439203082000000000E+11,0.69243673794000000000E+11,0.94124728971000000000E+11,0.12833950651200000000E+12,0.17365839384600000000E+12,0.22983927041100000000E+12,0.30408701718300000000E+12,0.39384914995200000000E+12,0.50252703262800000000E+12,0.66262950019800000000E+12,0.83512008773100000000E+12,0.10539617499660000000E+13,0.13393231760970000000E+13,0.16843223702790000000E+13,0.21312646351500000000E+13,0.26397113111160000000E+13,0.32834667278970000000E+13,0.40988748876870000000E+13,0.49769541799620000000E+13,0.63605495229630000000E+13,0.75483741756780000000E+13,0.92820526934550000000E+13,0.11320046622531000000E+14,0.13797820624338000000E+14,0.16067352203487000000E+14,
 447000.00,  6,0.62607559200000000000E+09,0.46032406200000000000E+09,0.36294507000000000000E+09,0.30189903900000000000E+09,0.27142781400000000000E+09,0.26566328400000000000E+09,0.28505705400000000000E+09,0.33297247200000000000E+09,0.41881975200000000000E+09,0.56051050200000000000E+09,0.78405242700000000000E+09,0.11323080180000000000E+10,0.16821236670000000000E+10,0.25156671060000000000E+10,0.37899901830000000000E+10,0.56760407670000000000E+10,0.84489099000000000000E+10,0.12421057140000000000E+11,0.18254389710000000000E+11,0.26166393183000000000E+11,0.37023779256000000000E+11,0.52859992338000000000E+11,0.72549749304000000000E+11,0.98598466107000000000E+11,0.13441597459500000000E+12,0.18185320302900000000E+12,0.24065406674100000000E+12,0.31836061270500000000E+12,0.41229660373200000000E+12,0.52602141463500000000E+12,0.69356181737100000000E+12,0.87405176153400000000E+12,0.11030367563940000000E+13,0.14016215254080000000E+13,0.17625942848010000000E+13,0.22302272319240000000E+13,0.27621880911060000000E+13,0.34357048477710000000E+13,0.42887971817880000000E+13,0.52074128011560000000E+13,0.66549096031920000000E+13,0.78974828442900000000E+13,0.97110872851800000000E+13,0.11842956397830000000E+14,0.14434798301667000000E+14,0.16808582908581000000E+14,
 448000.00,  6,0.64929502500000000000E+09,0.47853784500000000000E+09,0.37817066100000000000E+09,0.31526522100000000000E+09,0.28404506100000000000E+09,0.27850278900000000000E+09,0.29925933000000000000E+09,0.34991247900000000000E+09,0.44038902900000000000E+09,0.58953674400000000000E+09,0.82466607300000000000E+09,0.11907160740000000000E+10,0.17683278450000000000E+10,0.26435268600000000000E+10,0.39808911390000000000E+10,0.59592842610000000000E+10,0.88667380590000000000E+10,0.13030024731000000000E+11,0.19142199648000000000E+11,0.27429723567000000000E+11,0.38799623379000000000E+11,0.55380786525000000000E+11,0.75991672341000000000E+11,0.10325527411800000000E+12,0.14074014202800000000E+12,0.19038098228700000000E+12,0.25190706216000000000E+12,0.33321117760200000000E+12,0.43148818601700000000E+12,0.55046185016100000000E+12,0.72573839092800000000E+12,0.91454661736500000000E+12,0.11540799986310000000E+13,0.14664159464520000000E+13,0.18439993359240000000E+13,0.23331481858440000000E+13,0.28895600309730000000E+13,0.35940234417270000000E+13,0.44862956130990000000E+13,0.54470648044440000000E+13,0.69610048625220000000E+13,0.82605011369790000000E+13,0.10157205999093000000E+14,0.12386693513298000000E+14,0.15097110129801000000E+14,0.17579273839461000000E+14,
 449000.00,  6,0.67327461300000000000E+09,0.49734996000000000000E+09,0.39393873900000000000E+09,0.32915568300000000000E+09,0.29715257100000000000E+09,0.29190298800000000000E+09,0.31407105600000000000E+09,0.36758841600000000000E+09,0.46291746300000000000E+09,0.61985670300000000000E+09,0.86707899900000000000E+09,0.12517171740000000000E+10,0.18583364190000000000E+10,0.27769782030000000000E+10,0.41800446090000000000E+10,0.62547031890000000000E+10,0.93023280900000000000E+10,0.13664687550000000000E+11,0.20067166503000000000E+11,0.28745547282000000000E+11,0.40648776024000000000E+11,0.58005069096000000000E+11,0.79574165301000000000E+11,0.10810144982100000000E+12,0.14732054514000000000E+12,0.19925317265400000000E+12,0.26361323776500000000E+12,0.34865842398600000000E+12,0.45144931439100000000E+12,0.57588052724400000000E+12,0.75920037220800000000E+12,0.95665779411300000000E+12,0.12071581990080000000E+13,0.15337909648440000000E+13,0.19286435679480000000E+13,0.24401612606280000000E+13,0.30219924851100000000E+13,0.37586275325700000000E+13,0.46916319412110000000E+13,0.56962193729400000000E+13,0.72792311485710000000E+13,0.86378974135710000000E+13,0.10620983801340000000E+14,0.12951922304013000000E+14,0.15785607259470000000E+14,0.18380414486754000000E+14,
 450000.00,  6,0.69803975400000000000E+09,0.51684777000000000000E+09,0.41028337200000000000E+09,0.34355298300000000000E+09,0.31079930400000000000E+09,0.30580048800000000000E+09,0.32950712400000000000E+09,0.38603292300000000000E+09,0.48643596000000000000E+09,0.65151745200000000000E+09,0.91137275400000000000E+09,0.13154046480000000000E+10,0.19522813260000000000E+10,0.29162196780000000000E+10,0.43877868870000000000E+10,0.65627378850000000000E+10,0.97563074460000000000E+10,0.14325939729000000000E+11,0.21030588021000000000E+11,0.30115692831000000000E+11,0.42573785049000000000E+11,0.60736383429000000000E+11,0.83302111383000000000E+11,0.11314351897200000000E+12,0.15416593236900000000E+12,0.20848150882200000000E+12,0.27578807475900000000E+12,0.36472262292900000000E+12,0.47220598324800000000E+12,0.60231047118900000000E+12,0.79399250978400000000E+12,0.10004397541170000000E+13,0.12623399113680000000E+13,0.16038334488330000000E+13,0.20166359552250000000E+13,0.25514039817540000000E+13,0.31596553376790000000E+13,0.39297284766930000000E+13,0.49050704283870000000E+13,0.59551956464880000000E+13,0.76099947762480000000E+13,0.90301528267830000000E+13,0.11103011207865000000E+14,0.13539380545155000000E+14,0.16501164670950000000E+14,0.19213021225584000000E+14,
 451000.00,  6,0.72355133100000000000E+09,0.53695156200000000000E+09,0.42719752200000000000E+09,0.35849940000000000000E+09,0.32497715100000000000E+09,0.32032411500000000000E+09,0.34560180600000000000E+09,0.40527547800000000000E+09,0.51097471200000000000E+09,0.68456606400000000000E+09,0.95759793000000000000E+09,0.13818764670000000000E+10,0.20503051620000000000E+10,0.30614610480000000000E+10,0.46044239220000000000E+10,0.68838212370000000000E+10,0.10229362281000000000E+11,0.15014712681000000000E+11,0.22033818966000000000E+11,0.31542057363000000000E+11,0.44577282411000000000E+11,0.63578495721000000000E+11,0.87180488952000000000E+11,0.11838813498000000000E+12,0.16128534836100000000E+12,0.21807808737900000000E+12,0.28844737013700000000E+12,0.38142459263100000000E+12,0.49378507876800000000E+12,0.62978573010600000000E+12,0.83015787086100000000E+12,0.10459485240900000000E+13,0.13196955490650000000E+13,0.16766326038450000000E+13,0.21080882687940000000E+13,0.26670175543500000000E+13,0.33027231013470000000E+13,0.41075425050690000000E+13,0.51268730996730000000E+13,0.62243198707110000000E+13,0.79537124819040000000E+13,0.94377615273450000000E+13,0.11603894863872000000E+14,0.14149824769347000000E+14,0.17244680444406000000E+14,0.20078137891668000000E+14,
 452000.00,  6,0.74992531800000000000E+09,0.55779174300000000000E+09,0.44473524900000000000E+09,0.37402170900000000000E+09,0.33970151400000000000E+09,0.33539318700000000000E+09,0.36236525100000000000E+09,0.42534153000000000000E+09,0.53658482100000000000E+09,0.71905455900000000000E+09,0.10058529060000000000E+10,0.14512374870000000000E+10,0.21525699030000000000E+10,0.32129351280000000000E+10,0.48302622750000000000E+10,0.72184051050000000000E+10,0.10722181452000000000E+11,0.15731988972000000000E+11,0.23078251077000000000E+11,0.33026590812000000000E+11,0.46661973150000000000E+11,0.66535106532000000000E+11,0.91214413359000000000E+11,0.12384222038100000000E+12,0.16868806547700000000E+12,0.22805531718600000000E+12,0.30160744083900000000E+12,0.39878572259400000000E+12,0.51621406644000000000E+12,0.65834123119200000000E+12,0.86774369806500000000E+12,0.10932416457510000000E+13,0.13792974541200000000E+13,0.17522800575510000000E+13,0.22031154559230000000E+13,0.27871469873790000000E+13,0.34513749632370000000E+13,0.42922919239950000000E+13,0.53573232938310000000E+13,0.65039286381120000000E+13,0.83108131686030000000E+13,0.98612309651040000000E+13,0.12124257579627000000E+14,0.14783974497492000000E+14,0.18017077227927000000E+14,0.20976836359911000000E+14,
 453000.00,  6,0.77707297500000000000E+09,0.57926325300000000000E+09,0.46288497600000000000E+09,0.39010695600000000000E+09,0.35502426000000000000E+09,0.35111658900000000000E+09,0.37984167600000000000E+09,0.44626586100000000000E+09,0.56329030800000000000E+09,0.75504321900000000000E+09,0.10561919460000000000E+10,0.15235899630000000000E+10,0.22592151360000000000E+10,0.33708539760000000000E+10,0.50656140660000000000E+10,0.75669713370000000000E+10,0.11235406692000000000E+11,0.16478768967000000000E+11,0.24165322503000000000E+11,0.34571282790000000000E+11,0.48830642937000000000E+11,0.69610231296000000000E+11,0.95409146682000000000E+11,0.12951282245700000000E+12,0.17638359083100000000E+12,0.23842596502200000000E+12,0.31528502241300000000E+12,0.41682797658000000000E+12,0.53952121194300000000E+12,0.68801286059700000000E+12,0.90679584009000000000E+12,0.11423781297210000000E+13,0.14412199113990000000E+13,0.18308698983720000000E+13,0.23018355569280000000E+13,0.29119412659170000000E+13,0.36057949547070000000E+13,0.44842055595060000000E+13,0.55967074122240000000E+13,0.67943660449260000000E+13,0.86817367120080000000E+13,0.10301082280602000000E+14,0.12664739025588000000E+14,0.15442629101091000000E+14,0.18819301990635000000E+14,0.21910217369178000000E+14,
 454000.00,  6,0.80511252000000000000E+09,0.60152536500000000000E+09,0.48167643600000000000E+09,0.40678752600000000000E+09,0.37093100700000000000E+09,0.36744821700000000000E+09,0.39803587500000000000E+09,0.46807386900000000000E+09,0.59114390700000000000E+09,0.79257156900000000000E+09,0.11086983840000000000E+10,0.15990444630000000000E+10,0.23704058460000000000E+10,0.35354488260000000000E+10,0.53108030430000000000E+10,0.79300449780000000000E+10,0.11769755010000000000E+11,0.17256060732000000000E+11,0.25296487203000000000E+11,0.36178214811000000000E+11,0.51086154861000000000E+11,0.72807733875000000000E+11,0.99770134293000000000E+11,0.13540721370600000000E+12,0.18438170387700000000E+12,0.24920311753800000000E+12,0.32949728502900000000E+12,0.43557393315600000000E+12,0.56373560200500000000E+12,0.71883738682200000000E+12,0.94736405595300000000E+12,0.11934187317900000000E+13,0.15055391944620000000E+13,0.19124987836500000000E+13,0.24043696375470000000E+13,0.30415533060180000000E+13,0.37661720648250000000E+13,0.46835177891400000000E+13,0.58453093993920000000E+13,0.70959870070380000000E+13,0.90669345882930000000E+13,0.10757850622755000000E+14,0.13225996067934000000E+14,0.16126607713023000000E+14,0.19652327841039000000E+14,0.22879411265823000000E+14,
